Sample_ID	CRT_diag_norm	IRT_diag_norm	RBT_diag_norm	WCT_diag_norm	YCT_diag_norm	CRT_admix	IRT_admix	RBT_admix	WCT_admix	YCT_admix	CRT_ELAI	IRT_ELAI	RBT_ELAI	WCT_ELAI	YCT_ELAI	Mitochondria	RBT_Chr05_norm	WCT_Chr05_norm	YCT_Chr05_norm	RBT_Chr05_1	WCT_Chr05_1	YCT_Chr05_1	RBT_Chr05_2	WCT_Chr05_2	YCT_Chr05_2	Inv1_RBT_RR	Inv2_RBT_RR	RBT_Chr17	WCT_Chr17	YCT_Chr17	RBT_Chr20_norm	WCT_Chr20_norm	YCT_Chr20_norm	RBT_Chr22_norm	WCT_Chr22_norm	YCT_Chr22_norm	RBT_Chr29_norm	WCT_Chr29_norm	YCT_Chr29_norm
EFYaak_21_024	0.0000	0.9982	0.9982	0.0018	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	6.76E-06	0.998753995	0.99876076	0.00123924	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_025	0.0000	0.9976	0.9976	0.0024	0.0000	0.000012	0.999968	0.99998	0.00001	0.00001	0.000278133	0.996835996	0.997114129	0.002885871	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_026	0.0000	0.9982	0.9982	0.0018	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	0.000587311	0.996426082	0.997013394	0.002986606	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_027	0.0000	0.9981	0.9981	0.0018	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	0.000540592	0.997543785	0.998084378	0.001915622	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_028	0.0000	0.9980	0.9980	0.0019	0.0001	0.000012	0.999968	0.99998	0.00001	0.00001	0.000156794	0.998184958	0.998341753	0.001658247	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_029	0.0000	0.9981	0.9981	0.0018	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	0.000975259	0.997307062	0.998282322	0.001717678	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_030	0.0000	0.9990	0.9990	0.0009	0.0001	0.000012	0.999968	0.99998	0.00001	0.00001	5.94E-08	0.99775418	0.99775424	0.00224576	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_031	0.0000	0.9227	0.9227	0.0772	0.0001	0.00001	0.929266	0.929276	0.070714	0.00001	0.000246406	0.920768837	0.921015243	0.078984757	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	0.51	0.49	0.00	1.00	0.00	0.00
EFYaak_21_032	0.0000	0.9982	0.9982	0.0018	0.0001	0.000012	0.999968	0.99998	0.00001	0.00001	0.000291877	0.998019634	0.99831151	0.00168849	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_033	0.0000	0.9943	0.9943	0.0055	0.0002	0.000011	0.996536	0.996547	0.003442	0.00001	0.000456047	0.9939739	0.994429947	0.005570053	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_034	0.0000	0.9967	0.9967	0.0033	0.0000	0.000011	0.998976	0.998987	0.001003	0.00001	0.001353952	0.994422103	0.995776055	0.004223945	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_035	0.0000	0.9982	0.9982	0.0018	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	0.000210167	0.997638086	0.997848253	0.002151747	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_036	0.0000	0.9988	0.9988	0.0012	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	0.000755754	0.996735382	0.997491137	0.002508863	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_037	0.0000	0.9985	0.9985	0.0014	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	0.001060039	0.996390083	0.997450122	0.002549878	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_038	0.0000	0.9945	0.9945	0.0055	0.0000	0.000011	0.997317	0.997328	0.002662	0.00001	5.68E-07	0.993023454	0.993024022	0.006975978	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_039	0.0000	0.9884	0.9884	0.0115	0.0001	0.000011	0.993541	0.993552	0.006438	0.00001	0.000387882	0.987573373	0.987961255	0.012038745	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_040	0.0000	0.9977	0.9977	0.0023	0.0000	0.000011	0.999148	0.999159	0.000831	0.00001	4.63E-05	0.99823044	0.998276763	0.001723237	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_041	0.0000	0.9975	0.9975	0.0025	0.0000	0.000012	0.999968	0.99998	0.00001	0.00001	1.92E-05	0.997981583	0.998000761	0.001999239	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_042	0.0000	0.9819	0.9819	0.0181	0.0001	0.000011	0.982394	0.982405	0.017585	0.00001	0.000569343	0.971918962	0.972488305	0.027511695	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_043	0.0000	0.9964	0.9964	0.0035	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	0.000674214	0.996187607	0.996861821	0.003138179	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_044	0.0000	0.9980	0.9980	0.0019	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	0	0.997951433	0.997951433	0.002048567	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_045	0.0000	0.9983	0.9983	0.0016	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	0.000106249	0.997540541	0.99764679	0.00235321	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_046	0.0000	0.9982	0.9982	0.0015	0.0003	0.000012	0.999968	0.99998	0.00001	0.00001	0.000451849	0.99787229	0.998324139	0.001675861	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_047	0.0000	0.9996	0.9996	0.0004	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	7.59E-05	0.998330342	0.998406254	0.001593746	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_048	0.0000	0.9978	0.9978	0.0021	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	4.98E-05	0.998270269	0.998320034	0.001679966	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_049	0.0000	0.9988	0.9988	0.0012	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	7.97E-05	0.998597473	0.998677219	0.001322781	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_050	0.0000	0.9973	0.9973	0.0026	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	0.000412026	0.994972952	0.995384978	0.004615022	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_051	0.0000	0.9847	0.9847	0.0153	0.0000	0.000012	0.986013	0.986025	0.013966	0.00001	0.000101002	0.982852934	0.982953936	0.017046064	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_052	0.0000	0.9928	0.9928	0.0071	0.0001	0.000011	0.993916	0.993927	0.006063	0.00001	5.93E-07	0.991915746	0.991916339	0.008083661	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_053	0.0000	0.9974	0.9974	0.0026	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	0.001567914	0.994795739	0.996363653	0.003636347	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_054_1	0.0000	0.9990	0.9990	0.0009	0.0001	0.00001	0.99997	0.99998	0.00001	0.00001	0	1	1	0	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_055	0.0000	0.9876	0.9876	0.0123	0.0001	0.000011	0.992828	0.992839	0.007151	0.00001	2.04E-06	0.989489563	0.989491606	0.010508394	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_056	0.0000	0.9968	0.9968	0.0030	0.0002	0.000011	0.999969	0.99998	0.00001	0.00001	0.000342287	0.995157831	0.995500117	0.004499883	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_057	0.0000	0.9986	0.9986	0.0013	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	0.000754784	0.996815394	0.997570178	0.002429822	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_058	0.0000	0.9922	0.9922	0.0078	0.0000	0.000011	0.995232	0.995243	0.004747	0.00001	0.000520027	0.989672578	0.990192605	0.009807395	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_059	0.0000	0.9568	0.9568	0.0431	0.0001	0.00001	0.961161	0.961171	0.038818	0.00001	0.000304378	0.957871904	0.958176282	0.041823718	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_060	0.0000	0.9987	0.9987	0.0011	0.0002	0.000011	0.999969	0.99998	0.00001	0.00001	0.001334915	0.997475632	0.998810547	0.001189453	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_061	0.0000	0.9940	0.9940	0.0060	0.0001	0.000011	0.997135	0.997146	0.002845	0.00001	0.000754995	0.99180013	0.992555125	0.007444875	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_062	0.0000	0.9955	0.9955	0.0043	0.0001	0.000011	0.999477	0.999488	0.000502	0.00001	0.000393577	0.996538767	0.996932344	0.003067656	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_063	0.0000	0.9982	0.9982	0.0018	0.0000	0.000012	0.999968	0.99998	0.00001	0.00001	0	0.997684961	0.997684961	0.002315039	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_064	0.0000	0.9988	0.9988	0.0012	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	0.000234621	0.998136773	0.998371394	0.001628606	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_065	0.0000	0.9955	0.9955	0.0044	0.0001	0.000011	0.998675	0.998686	0.001304	0.00001	3.48E-07	0.99446375	0.994464099	0.005535901	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_066	0.0000	0.9987	0.9987	0.0013	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	0.000174333	0.999256315	0.999430648	0.000569352	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_067	0.0000	0.9669	0.9669	0.0331	0.0000	0.00001	0.966221	0.966231	0.033759	0.00001	0	0.964135384	0.964135384	0.035864616	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_068	0.0000	0.9988	0.9988	0.0012	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	0	0.99826402	0.99826402	0.00173598	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_070	0.0000	0.9955	0.9955	0.0044	0.0001	0.000011	0.996874	0.996885	0.003104	0.00001	8.18E-05	0.995659469	0.995741275	0.004258725	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_071	0.0000	0.9984	0.9984	0.0016	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	0.000116988	0.994509401	0.994626388	0.005373612	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_072	0.0000	0.9972	0.9972	0.0028	0.0000	0.000011	0.999578	0.999589	0.000401	0.00001	9.34E-05	0.997744894	0.997838326	0.002161674	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_073	0.0000	0.9978	0.9978	0.0021	0.0001	0.000012	0.999968	0.99998	0.00001	0.00001	3.59E-06	0.997806142	0.997809729	0.002190271	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_075	0.0000	0.9988	0.9988	0.0012	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	0.00231517	0.996132481	0.998447651	0.001552349	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_076	0.0000	0.9987	0.9987	0.0013	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	5.99E-08	0.997910856	0.997910916	0.002089084	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_077	0.0000	0.9993	0.9993	0.0007	0.0000	0.000012	0.999968	0.99998	0.00001	0.00001	0.000452851	0.998130252	0.998583103	0.001416897	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_078	0.0000	0.9982	0.9982	0.0017	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	0.000149487	0.998003889	0.998153377	0.001846623	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_079	0.0000	0.9991	0.9991	0.0009	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	0.001151783	0.997949226	0.999101009	0.000898991	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_080	0.0000	0.9986	0.9986	0.0014	0.0000	0.00001	0.99997	0.99998	0.00001	0.00001	0.000642046	0.997822637	0.998464683	0.001535317	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_081	0.0000	0.9985	0.9985	0.0013	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	0.000104189	0.998662592	0.998766781	0.001233219	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_082	0.0000	0.9978	0.9978	0.0022	0.0000	0.000012	0.999968	0.99998	0.00001	0.00001	0.000593454	0.99594396	0.996537414	0.003462586	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_083	0.0000	0.9913	0.9913	0.0087	0.0000	0.000011	0.992088	0.992099	0.007891	0.00001	0.00017056	0.990732843	0.990903403	0.009096597	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.50	0.50	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_084	0.0000	0.9978	0.9978	0.0021	0.0001	0.000011	0.999969	0.99998	0.00001	0.00001	0.000227212	0.996182472	0.996409684	0.003590316	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_085	0.0000	0.9942	0.9942	0.0058	0.0001	0.000011	0.996647	0.996658	0.003333	0.00001	7.36E-06	0.991791926	0.991799283	0.008200717	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_086	0.0000	0.9989	0.9989	0.0009	0.0002	0.000011	0.999969	0.99998	0.00001	0.00001	0.000779617	0.997772292	0.99855191	0.00144809	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_087	0.0000	0.9981	0.9981	0.0019	0.0001	0.000012	0.999968	0.99998	0.00001	0.00001	3.11E-05	0.997612608	0.997643696	0.002356304	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_088	0.0000	0.9991	0.9991	0.0008	0.0001	0.000012	0.999968	0.99998	0.00001	0.00001	0.001177137	0.997421527	0.998598664	0.001401336	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_089	0.0000	0.9976	0.9976	0.0024	0.0000	0.000012	0.999968	0.99998	0.00001	0.00001	0	0.998387962	0.998387962	0.001612038	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_090	0.0000	0.9900	0.9900	0.0100	0.0000	0.000011	0.992352	0.992363	0.007627	0.00001	0.000370046	0.987470113	0.987840159	0.012159841	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_091	0.0000	0.9977	0.9977	0.0023	0.0000	0.000011	0.999969	0.99998	0.00001	0.00001	1.05E-06	0.994364456	0.994365504	0.005634496	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_092	0.0000	0.9140	0.9140	0.0859	0.0001	0.000011	0.914786	0.914797	0.085193	0.00001	3.65E-05	0.901781455	0.901817933	0.098182067	0	NA	0.51	0.49	0.00	0.51	0.49	0.00	0.51	0.49	0.00	0.77	0.73	1.00	0.00	0.00	0.50	0.50	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_093	0.0000	0.8518	0.8518	0.1481	0.0001	0.000012	0.846177	0.846189	0.153801	0.00001	2.54E-05	0.820261415	0.820286788	0.179713212	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.50	0.50	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_094	0.0000	0.9914	0.9914	0.0086	0.0000	0.000011	0.991861	0.991872	0.008118	0.00001	1.12E-06	0.988049879	0.988050995	0.011949005	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_095	0.0000	0.9936	0.9936	0.0064	0.0001	0.000011	0.997087	0.997098	0.002891	0.00001	0.00028162	0.991211654	0.991493274	0.008506726	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_096	0.0000	0.9979	0.9979	0.0017	0.0004	0.000012	0.999968	0.99998	0.00001	0.00001	1.62E-06	0.997811272	0.997812894	0.002187106	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_097	0.0000	0.9935	0.9935	0.0065	0.0000	0.000012	0.995332	0.995344	0.004647	0.00001	3.95E-05	0.989137723	0.989177201	0.010822799	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.50	0.50	0.00
EFYaak_21_098	0.0000	0.9974	0.9974	0.0026	0.0000	0.000011	0.99838	0.998391	0.001599	0.00001	0.000564136	0.994242356	0.994806492	0.005193508	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
EFYaak_21_099	0.0000	0.9970	0.9970	0.0030	0.0000	0.000011	0.999389	0.9994	0.00059	0.00001	0.000365562	0.994369794	0.994735355	0.005264645	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
